959.1,14.6,21.1,7.1,0.82,2.6,3.5,8.3,7.2,16.5,33.4,5.4,31.4
959.9,14.6,21.4,8.9,0.51,0,4,6,7.5,18.4,40.2,4.2,33.6
957.8,14.6,21.3,7.2,0.74,0,2.8,4,9.2,18.3,35.6,5.2,31.8
949,17.8,26.1,7,0.72,0,2.3,5,9,21.3,44,5.2,24.7
952.6,16.8,23.4,13,0.51,0,4.3,9,11.4,20.8,40.3,9.4,16.2
956.1,17.7,22.4,8.4,0.5,0,3,6.7,9.4,22.3,45.4,5.9,14.5
957.4,16.1,22.7,6.8,0.65,0,3.3,9,9.2,20.9,42.8,5.3,11.8
952.3,17.4,23.4,11.2,0.56,0,3,4.7,4.7,20.9,45.2,9.5,10.2
950.6,17.5,25.3,10.5,0.55,0,3.3,5,11.1,22.8,47.5,6.6,9.38
949.1,15.5,19.8,13.6,0.74,10.9,3.3,5,0,16.1,26.5,11.8,8.84
961.1,14.2,17.8,10.1,0.54,0,5.5,21,0,12.7,20.3,8.8,10.3
