966.3,1.7,4.7,-0.3,0.69,0,0.8,3.3,0,3.1,15.5,-2,91.2
961.6,1.4,3,-2.3,0.76,0,0.5,2.7,0,2.2,8.3,-4.2,88.7
964.9,2,3.6,1.4,0.84,0,1,3,0,2.2,7,1,88.7
969,2.9,7.7,-0.3,0.83,0,0.5,2.7,0,4,18.5,-1.5,78.1
971.5,4.2,9.7,-0.7,0.75,0,1.3,2.3,0,5.3,19.5,-2.5,85.9
973.3,5.3,12.1,0.1,0.74,0,0.8,2.7,2.2,5.7,24.8,-2.5,75.9
964,5.2,13.3,-0.7,0.67,0,2,4.7,9.1,8.2,30.7,-3.5,80.9
970.5,3,8.9,1.3,0.74,0,1,3,0,3.2,13.7,0.2,78.1
970.1,2.5,4.6,0.4,0.74,0,1.3,6.3,0,2.5,9.3,-1.7,75.9
981.9,2.4,4.6,1.4,0.62,1.4,3,8,0,1.4,8,-1.9,73.4
976.1,0.6,6,-4,0.68,0,1.3,4.3,4.8,3.6,19.6,-4.6,66.8
978.9,1,4.5,-0.7,0.79,4.8,0.8,4.3,0,1.1,4.4,-1.2,58.6
978.2,0.5,3.5,-2.7,0.89,0,0.5,2,0,2.3,10.2,-3.1,64.4
972.6,2.5,6.9,-2.7,0.82,0,0.5,2.3,0,3.3,13.2,-1.7,64.4
977.3,3.7,9.4,0.4,0.71,0,1.3,4.3,2.3,3.5,19.6,-0.9,71
979.6,3,5.5,1.1,0.55,0,0.3,2.7,0,3.3,12.7,-0.2,64.4
978,2.7,6.7,-0.5,0.72,0,0.3,2.7,0,3.8,14.4,-1.4,58.6
972.5,4.2,10.7,-1.5,0.71,0,0.8,3.7,9.1,7,26.2,-2.7,56.1
969.9,6.8,11.2,3.3,0.72,0,1.3,3,0,8.4,22.8,0.2,52.4
970.3,8.1,13.9,3.4,0.7,0,1.3,3.3,4.6,9.2,31.4,0.3,52.4
970.1,8,13,3.3,0.67,0,1.5,3,0,11.5,30.8,1.4,47
973.2,10.3,14,6.7,0.52,0.3,2.8,7.7,6.6,14.4,33.9,5.1,39
968.6,8.9,15.8,2.8,0.61,0,1.8,4.3,8.4,12,32.9,-0.5,37.6
962.3,8.7,16.6,2.2,0.68,0,1.5,4,8.9,13,36.8,-0.4,32.5
957.3,9.4,15.6,3.4,0.72,0,0.8,3.7,1.4,11.7,33.9,0.4,33.7
963.6,9.9,13.2,7.4,0.63,0,0.8,8.3,0,10.4,17.3,6.5,31.2
966.2,6.9,14.2,-0.2,0.65,0,0.8,5,9.2,11.6,34.7,-2.6,31.2
960,8.3,11.1,6.6,0.75,0.4,1.5,3.3,0,10.4,18.8,6.5,31.2
958.4,9.1,11.7,7.2,0.79,0,0.8,2.3,0,11.8,25,7.3,37.6
971.8,8,10.8,5.6,0.66,0.5,2.3,7,2.9,8.7,20.5,2.5,36.1
974.4,4.6,10.7,-0.8,0.67,0,0.8,2.3,1.3,7.3,27.9,-3.3,32.5
971.1,7.3,16.7,-0.3,0.58,0,1.8,4.7,10.1,10.8,36.6,-3,36.1
969.1,9.7,17.2,1.1,0.52,0,2.3,3,6.6,13.1,42.4,-1.7,33.7
964,13.2,21.1,5.6,0.6,0,1.3,3.3,10.3,18.6,46.5,1.6,29.2
966.3,14.8,19.8,11.8,0.51,0,3.8,9.3,4.3,18.4,37.1,8.6,28.3
966.6,13.2,18.8,7.4,0.34,0,2,5.3,10.2,17.9,43.9,2.2,27.1
964.6,10.2,13.3,6.7,0.65,0,1,2.3,0,11.4,20.1,5.3,27.1
964.3,10.1,13.5,8,0.75,1.8,0.3,3,0,11.4,23.5,6.9,27.8
963.3,13.1,24.1,5.5,0.71,0,0.5,4.3,9.2,17,42.8,3.7,30
953.9,14,24.8,4.8,0.63,0,0.8,4.3,10.4,18.4,45.1,1.5,28.3
948.1,17.1,26.7,8.5,0.62,0,1,3.7,10.7,21.6,48.5,5.9,27.1
953.6,15.2,22,13.4,0.81,12.3,1,3,0,14.5,19.9,11.5,27.8
960.6,15,18.8,12.7,0.84,0,1,4,0,16.2,27.1,12.4,33.9
963.2,13.2,17.2,8.8,0.65,0,3.3,5,0,14.8,27.6,6.7,56.3
964.5,7.4,13,5.6,0.87,11.9,3.3,6.3,0,8.5,12.5,6.2,89.8
965.4,7.9,11.7,5,0.85,0.1,0.3,3.7,0,10.6,22.1,6.1,87.4
963.5,10.7,16.2,5.9,0.83,0,0.3,2.7,0,12.4,28.6,4.4,140
965.2,14.7,23.1,6.9,0.77,0.6,0.3,6,4.7,17.6,36.4,5,140
965.8,14.8,21.1,7.7,0.72,0,0.8,2.3,8.4,17.9,39,5.6,140
963.3,14.9,21.9,7.7,0.79,0,0.5,2.3,0,17,34.7,6,123
955.1,18.6,28.4,9.5,0.7,0,2,3.7,10.5,21.8,45.3,6.4,106
958,17.6,22.7,12.4,0.65,0,1.3,3.7,10.1,20.4,40.3,7.9,95.8
962.6,16,22.7,8.9,0.61,0,3,11,0,18.9,40.3,6.3,81.5
963.7,16.9,25.6,8.7,0.63,0,2,5.7,7.2,20.6,42.4,6.2,85.4
958.8,16.4,20.6,11.1,0.7,0,2,4,0,16.3,29.9,9.1,77.7
955.8,17,24.6,9,0.64,0,1.3,3.3,9.7,20.9,44.7,5.4,47.5
954.8,14.6,20,12.6,0.87,12.6,2.5,4.3,0,15,19.6,11,51.8
968.4,14.2,17.8,10.6,0.51,0,3.8,10.7,0,12.7,24.1,9,61
969.4,14.2,20.6,8.4,0.56,0,1.3,4.3,8,16.8,35.1,6.3,97
962,15.6,24.8,7.5,0.63,0,1.5,4.7,10.4,20,42.8,5.3,94.1
957,19.5,26.6,12.4,0.63,0,1.8,3.3,9.8,23.5,46.9,9.7,83.1
952.4,19.9,28.5,12,0.7,0,0.8,3,10.6,24.6,48.8,8.6,78
951.2,22.9,30.6,14.6,0.68,0,1.8,3,10.9,27.7,53,10.8,83.1
